0,1,2,3,4,5,6,7,8,9,10,11,uuid
0.023432441,0.030929044,0.034239523,0.030292187,0.029165115,0.03494709,0.03966548,0.039575864,0.030985711,0.02224407,0.018678887,0.019523323,c184f66e-53f9-408e-9227-3e685c249924
0.22940527,0.24516416,0.25313365,0.2552126,0.26683906,0.2828461,0.29429594,0.29383263,0.2798007,0.25583705,0.22788896,0.22124003,8eedb9d4-8d13-449b-9938-00a9f947f709
0.6468275,0.6588196,0.657864,0.6362747,0.620715,0.6476251,0.62089694,0.61554295,0.61707574,0.6030166,0.6038902,0.6024582,e34dc4ac-a5e6-4751-b7c7-3133e6a54e46
0.44942826,0.5203123,0.5611144,0.49491623,0.48177615,0.5335617,0.65014505,0.6944269,0.623325,0.57449657,0.4828887,0.44345158,200bf7a3-6593-479f-94a1-12d4708793f8
0.58696485,0.57949233,0.5704445,0.55858266,0.6095025,0.630966,0.5986283,0.63047695,0.6622009,0.6085866,0.58052504,0.5941354,46f8cb65-92b6-41d4-8e0d-1f29f42a83be
0.7320162,0.74809057,0.7225744,0.69954896,0.6925715,0.6681491,0.63833445,0.61045164,0.64097244,0.6713005,0.67769474,0.73427916,b29c424d-166b-4c6b-8db8-63756f6d1855
0.6920276,0.74308807,0.7586647,0.7715281,0.7750852,0.70229924,0.7340304,0.7680341,0.6948364,0.72501296,0.6992221,0.703401,581c1643-baa7-4d28-8397-66cdb832552e
0.68639475,0.72465426,0.74537015,0.75582457,0.7855879,0.8299026,0.7875862,0.76324105,0.6868166,0.6423006,0.6498743,0.66251415,6ec36c32-1edf-4676-9083-72bf42f417fb
0.25184307,0.27720958,0.28684196,0.31424472,0.33200023,0.34233004,0.36396408,0.3515734,0.3062158,0.26161504,0.24087448,0.2428226,a6cb48c2-9f4f-4c0b-bfc2-de772467e4cc
0.31760627,0.3478359,0.34556904,0.35831812,0.38988975,0.394139,0.42518592,0.42747813,0.44535923,0.40823242,0.32480097,0.29862633,461d275f-e88d-4d56-8733-e7f8cde63118
0.70366323,0.71573573,0.73641956,0.74782646,0.71172374,0.7530088,0.78529876,0.81240165,0.7706758,0.7144022,0.71739644,0.71164215,1f0f1598-029d-456d-900e-4e775e1f929b
0.45048678,0.45024267,0.60204244,0.5087579,0.6025641,0.56076527,0.51613075,0.54193425,0.5231275,0.5966853,0.4884576,0.4680031,037e668e-2ce0-49e2-9ba5-8592d833c30b
0.4789353,0.4668347,0.5008536,0.51047343,0.5142,0.54583937,0.7010743,0.9107285,0.6527199,0.5717181,0.56040883,0.4834761,172815ce-c7af-468c-afac-46a65b4d26db
0.2883827,0.30189776,0.3026397,0.30444482,0.3280457,0.35669783,0.3852323,0.35798657,0.31782654,0.28019392,0.27591366,0.27072737,91005cbf-154f-4913-9b25-e2815a31a283
0.21365766,0.20315817,0.22094621,0.20944965,0.21158081,0.21023704,0.20482872,0.20082074,0.19544707,0.19583927,0.20966806,0.22004588,2c1069c0-6e18-48e9-8324-0084973d3035
0.67357355,0.7610002,0.82651263,0.72083163,0.7316089,0.7081515,0.59472734,0.58453876,0.58736956,0.6170354,0.6652651,0.69885015,a70b33ac-2e73-454e-b66c-778629fe50ff
0.25825065,0.275873,0.29289863,0.30164382,0.31912926,0.34155196,0.36271292,0.3589369,0.3216158,0.29465017,0.25525886,0.25146508,e2958170-7211-4bf9-919c-1974ce377855
0.23851559,0.25477636,0.26518396,0.29148078,0.3379327,0.35101795,0.36637443,0.35272935,0.3211273,0.2823686,0.24146509,0.22691725,31820f55-ce4c-4e07-a165-ce821d1f0605
0.625989,0.64772964,0.63891584,0.67357427,0.6754308,0.69216293,0.7307659,0.7708416,0.75801533,0.7040003,0.63726515,0.61931175,557dd900-972f-467f-8274-7cfd13879a88
0.46579888,0.47553214,0.49943933,0.533837,0.51594555,0.5170711,0.5414356,0.54402053,0.49205056,0.45001152,0.45478767,0.44130787,ea5b078b-015b-46cc-bcb4-6a4c4917b41a
0.24317315,0.24241257,0.2417563,0.22772004,0.23436902,0.25104955,0.2571313,0.26165453,0.24263974,0.21659556,0.20704958,0.2180502,1f174e40-3bd1-4cfa-8976-91d5a6d4c97c
0.60114306,0.5902997,0.5962652,0.5509986,0.5649069,0.6392456,0.67977685,0.7449711,0.76891524,0.6924337,0.5851616,0.5568672,4e4cc2c5-c7c8-405b-8801-dcdca8306e27
0.50352764,0.50563926,0.47607657,0.4792792,0.51119345,0.50216347,0.43258905,0.42042315,0.41414174,0.4319864,0.47989282,0.486563,9bf26df9-4771-41bc-8b7b-aecfd9584965
0.1132429,0.13314083,0.12716976,0.101106,0.066618726,0.061119173,0.062229797,0.060958903,0.064110704,0.066595845,0.07215115,0.08918883,3d0d97d0-e6fc-4071-991f-c1cd02fb6a06
0.7266891,0.7500528,0.74006474,0.7578613,0.79284143,0.7973816,0.7939537,0.7850313,0.76875496,0.75842965,0.7678185,0.7383613,cc749978-cc29-454c-aa02-ffae5ffdab81
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,946c1409-24ec-41af-b886-2ae5588105f1
0.4795949,0.53627837,0.48464635,0.43722737,0.48133698,0.5459056,0.59238994,0.5480047,0.48696244,0.40739888,0.38248387,0.4070843,6e53078d-28e0-400c-9fca-8c7fd977ab4c
0.6364025,0.7083186,0.85700744,0.76571065,0.7397573,0.7232679,0.6130762,0.6493249,0.6694107,0.63025635,0.6790788,0.7344625,7fe102ff-3a55-430c-9bca-8189f5fb5fc6
0.16409424,0.16122009,0.15878685,0.17281759,0.18564607,0.18987903,0.20268211,0.2188079,0.20826799,0.19366756,0.16782467,0.15563361,02fe13a7-314c-4036-afdd-bd49cc1fa360
0.71990365,0.71121985,0.7040387,0.730204,0.70257056,0.7429472,0.75811106,0.76426303,0.7167895,0.687544,0.68737036,0.68728405,4500c850-7590-4d70-9656-e1bf752074be
0.04695783,0.048841123,0.050342616,0.05278227,0.058966883,0.06153012,0.067190684,0.06635566,0.06549629,0.05607784,0.050592847,0.046963416,9b42dad5-89f8-4ce1-bb2e-5f479b1f9712
0.026552275,0.025474014,0.02573784,0.025708059,0.027563505,0.030189132,0.032304972,0.031669706,0.026845828,0.02429923,0.023699818,0.026808873,2cf74320-49a1-4893-a2d1-901a040b4ba5
0.596039,0.6311339,0.6179552,0.56671906,0.5879115,0.5836301,0.59117013,0.61490476,0.6537046,0.63740253,0.60885155,0.62331307,727e76bf-44b4-4740-b7e6-8edd4f83dc53
0.5047624,0.5442505,0.5658636,0.53312176,0.54203236,0.5644452,0.6073783,0.6072592,0.6170914,0.57007277,0.50606495,0.5275059,2c4e3919-7dab-4647-935b-7185f51daa8c
0.6900028,0.67905486,0.7151116,0.7642945,0.6750873,0.6389828,0.69497675,0.80680686,0.684977,0.6646597,0.65294355,0.66572756,6feae4f1-18e0-420c-a204-3042c9bd0bd1
0.18661055,0.18506874,0.20491286,0.21078344,0.21107414,0.20961815,0.21240208,0.20245776,0.192852,0.18635146,0.17962947,0.18681692,db36d14d-cb88-4cc1-b458-f3e640a5c9f9
0.55850136,0.6006463,0.5921315,0.5978773,0.5526233,0.6107852,0.7401476,0.79390967,0.8135417,0.6624161,0.59155756,0.55102074,db192e05-3389-492c-8fef-8050579c762c
0.78475857,0.78502905,0.7583664,0.77245504,0.7854553,0.8152501,0.8018728,0.84141827,0.8072056,0.73401,0.75101894,0.7498615,665dca06-6496-44f9-a687-b1d40d6c8ae5
0.3562592,0.3733327,0.40531278,0.4066476,0.44170526,0.46911237,0.47773978,0.48573908,0.4435475,0.38514516,0.33515477,0.34404677,8eb27ee5-d4cc-4e2d-ba9e-12c8e1987ed0
0.61923367,0.61404467,0.6351755,0.6069463,0.65370953,0.6683296,0.6526135,0.64137733,0.6648173,0.75821024,0.7806352,0.7178351,b9fd9acf-ba30-4721-95a9-564929f1780e
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,570e4799-e323-4b55-83cb-863742694151
0.7350873,0.6867214,0.7060717,0.7231765,0.7236688,0.72394663,0.71538615,0.73034155,0.75893503,0.81107587,0.818471,0.78928614,b560ab1f-f9ef-48af-b1b1-5455fd250524
0.4156309,0.4361932,0.42759335,0.45590803,0.4533706,0.4202666,0.4266454,0.41264197,0.4354314,0.45114386,0.43371662,0.39922416,50b5a950-2281-4c13-9892-5e6d9c780f1c
0.22904472,0.24369162,0.2446294,0.25142488,0.27185947,0.2990857,0.29344878,0.28556532,0.27747795,0.24793838,0.22558497,0.22164574,38231e2b-5f50-442a-b7a8-acf3cfbfa099
0.30651242,0.3110034,0.35631937,0.3779495,0.34761003,0.38045585,0.4088769,0.4174157,0.393023,0.36329108,0.33571762,0.31539515,5ce58a77-52d7-480a-a09a-8ac67f679f2c
0.80732226,0.76772046,0.7427655,0.7146155,0.68046427,0.64728075,0.6503469,0.68455815,0.74065036,0.8025845,0.8543045,0.8612285,b5f741d3-cc30-4700-ad73-bbf7952b88f2
0.2656387,0.2919289,0.29546118,0.2988334,0.29851085,0.31869364,0.34015128,0.35194618,0.35720456,0.3204262,0.27967373,0.2583152,e5cb39fb-d06b-47cb-b4ad-56b9c025f7a6
0.6528326,0.658445,0.62650615,0.6154365,0.62910753,0.6905175,0.7297101,0.72509265,0.7433678,0.76793945,0.7195752,0.59908,dd63f5ad-cb12-4be8-ba87-dd2e656139eb
0.59846836,0.6075597,0.62990296,0.6278663,0.63049585,0.6232013,0.6376867,0.67188,0.66838765,0.6166274,0.57772195,0.5715324,037a5cd3-17f9-4962-967f-5d8d7b585539
0.46656188,0.48090637,0.45856118,0.4664629,0.47803903,0.44589147,0.4292578,0.45202938,0.5371701,0.5528356,0.5131424,0.46164286,7431c066-4de0-4da6-8aa5-17146f9f225f
0.6856452,0.68260396,0.694836,0.70164615,0.82518804,0.7720906,0.76150084,0.8552062,0.8005782,0.70512426,0.62754,0.62855357,64776172-6754-47d8-ae3e-f989c767f381
0.70618427,0.6991508,0.68176347,0.6749666,0.67572945,0.7277471,0.77446777,0.8072696,0.8383447,0.76402503,0.7101052,0.70556074,e64f85c3-42e5-4862-8327-d0a3d68189b8
0.2956617,0.3192429,0.34782243,0.3685081,0.38051605,0.40920725,0.4367478,0.48180994,0.48631528,0.4001379,0.3326509,0.2921733,0bdfbdf8-bc1d-4f0e-abf3-34ff85d2211e
0.64571905,0.6081915,0.5904664,0.56799656,0.5712878,0.5823301,0.58935004,0.6065939,0.62045807,0.65029955,0.6800891,0.6993949,7a2881c7-c1d4-44ca-a058-ec94dcd49bf0
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,696abdd8-dd9b-404f-bd2d-663ff16ae0e5
0.49668413,0.6561889,0.54272807,0.46397623,0.4440381,0.42229578,0.42362306,0.40909383,0.35866782,0.37995678,0.44190595,0.43661577,9db50f2d-300d-44e8-874b-9c69dfd05536
0.628754,0.66978455,0.803203,0.8168419,0.70609957,0.7337434,0.71190304,0.74256486,0.701115,0.6395819,0.605904,0.6182146,77b77a1c-2453-4377-9e99-71aef54d270e
0.58084106,0.6010142,0.61008936,0.6172699,0.6339604,0.66951066,0.71666586,0.7471955,0.7450209,0.6754851,0.6035075,0.5846103,735b0caf-4190-4953-a137-c465fa3eb62c
0.66936886,0.69965297,0.715289,0.7240776,0.710729,0.71636367,0.71581995,0.6938643,0.72288173,0.78614503,0.74588746,0.68432075,2ba79392-b3fd-4513-ac0f-be4a421cd9f3
0.5720286,0.5431849,0.5575248,0.6247793,0.66652226,0.6744433,0.70554936,0.6977676,0.61867553,0.602249,0.5671401,0.55632156,73b2c8d7-446a-49e6-acfe-6735845322f8
0.1268045,0.12009649,0.12961034,0.14801386,0.16963999,0.1834834,0.20181733,0.21669203,0.2198658,0.18334843,0.14319223,0.13074942,3198e8ac-eca0-4346-95c5-bbd46ae917ed
0.5050806,0.52971435,0.558496,0.51507926,0.493158,0.591927,0.5891423,0.63186824,0.6091143,0.5605499,0.54444104,0.48141977,db7632fd-7eef-4d47-a51e-1a4c4d9d3c71
0.34176373,0.3550506,0.39050883,0.4102625,0.44233236,0.46151805,0.4630332,0.4588678,0.42301473,0.36051464,0.3243438,0.32126835,42a79a2a-9ae7-4b1a-97db-9b9383183bf7
0.30157948,0.31468004,0.33983886,0.35889748,0.39965641,0.42898038,0.44729087,0.44026545,0.40580043,0.33887872,0.29325575,0.28593144,1efe85bf-1ade-4289-8a12-135d90afcfe0
0.64992636,0.47092468,0.44139412,0.5002269,0.5768172,0.5462104,0.43975723,0.5119399,0.5386004,0.6052437,0.5400575,0.4784954,d60e52e7-854d-4ce3-afd7-242e8b5b2cc4
0.017366301,0.015145784,0.015182545,0.016830208,0.01880549,0.018403059,0.018163262,0.019395474,0.019387051,0.01528908,0.014910611,0.018228099,545a6a0d-fe6d-42f6-8753-9b32c742dbd7
0.6603959,0.6252053,0.67701805,0.752251,0.84462386,0.82900214,0.7596917,0.7992543,0.7549878,0.71654165,0.65931594,0.74899054,216c5407-52e4-4a80-ac1f-8653a990682b
0.23858291,0.2521561,0.25376818,0.25612554,0.24117352,0.21692581,0.21442743,0.22359319,0.22977349,0.22979492,0.23336168,0.22764933,9a6f140c-fbdf-4d2d-a3a1-22e69e0999b0
0.7292198,0.7497617,0.7423714,0.79461104,0.7657777,0.72648335,0.71569043,0.793811,0.784432,0.7053485,0.62328947,0.6598422,691e97da-bc03-4e66-9565-89eb0ccffc67
0.2893716,0.30905986,0.30286852,0.3024885,0.29738992,0.29056022,0.295564,0.29586697,0.2887688,0.2619033,0.25242358,0.27197605,a0f932c4-78f5-44d8-b97d-b7caed586cea
0.6793795,0.64920217,0.6401023,0.6414423,0.63608444,0.689517,0.702749,0.74085647,0.7997429,0.78070956,0.7539387,0.69880897,1f792bb8-32b6-4dce-a3c3-6f945ac331aa
0.69361156,0.6955512,0.7207976,0.7498812,0.8016213,0.83415365,0.8185726,0.8076571,0.7849614,0.74025965,0.6995457,0.68727815,13eedf5c-31f8-40fc-8c1e-df0553734c45
0.3031654,0.2857267,0.27098832,0.2910911,0.3399268,0.3718851,0.3476979,0.30330372,0.28301662,0.29811788,0.29653972,0.30287486,84a4b52b-941d-4de9-a9a3-58dbcc7567bb
0.4462684,0.34787005,0.36105788,0.3357419,0.32118917,0.35184467,0.37796807,0.37619132,0.39915377,0.44431892,0.51199657,0.5000955,10fa2ee4-2f2e-4d8a-8e96-f251989e212e
0.735262,0.76808053,0.82030594,0.84159875,0.8082492,0.81963176,0.8064428,0.7866293,0.76721746,0.6914606,0.6837371,0.73699945,03f35cd9-b968-428b-b1a4-e8c6483ba8f8
0.07024318,0.08253919,0.08984414,0.09065736,0.084726825,0.08737408,0.09959758,0.093261056,0.07117954,0.052150786,0.057307903,0.064105764,728f2983-ab29-4fc8-abda-a75474726809
0.61561865,0.66471076,0.76906085,0.8191909,0.7743343,0.70944214,0.6411405,0.63856757,0.631294,0.63403946,0.5845612,0.5776387,a10cadc0-7e4a-4ee1-841c-1fb760a690ce
0.6782867,0.746695,0.7507539,0.71632826,0.6608798,0.64679205,0.6741005,0.67246836,0.66562796,0.6319274,0.6376064,0.6455905,843401ca-ae4a-457c-8136-761654a53c72
0.2999763,0.34745887,0.37022585,0.40034127,0.44596735,0.44496402,0.44913343,0.45304567,0.3996437,0.2987468,0.22411443,0.24699657,b303f626-3a62-4403-ab62-cda02fd8da22
0.032557357,0.030785909,0.031490617,0.03779195,0.047087573,0.05131816,0.05395349,0.057000242,0.060531083,0.05215615,0.037835218,0.03245609,2bc11276-d5f5-4e25-bc92-86ef1ec12870
0.21455367,0.20118694,0.18032114,0.20112948,0.21809486,0.19347832,0.18232019,0.22188784,0.2742601,0.27988693,0.26584002,0.24096406,3241049f-09df-4057-a125-93d032675871
0.6659831,0.7156778,0.6202687,0.4092464,0.34647605,0.33200875,0.3823577,0.4154106,0.43173957,0.43657887,0.46863616,0.55775136,acb93b0f-c2bc-4a1c-968b-aaa2e4874aad
0.76853275,0.79368335,0.81189287,0.8006146,0.8154237,0.8186264,0.8217806,0.8322614,0.8005042,0.78381175,0.76372504,0.759723,b6db8fbf-0de7-4437-9437-b2bcf14bde7b
0.45741126,0.5052208,0.5140503,0.45433706,0.4276985,0.42380506,0.44640353,0.49401093,0.48501793,0.4779172,0.49119198,0.49009386,54d4063d-3d09-4468-82af-65e3a3ea1602
0.5949692,0.5884527,0.59887415,0.62161905,0.62927413,0.6659031,0.7004184,0.6957802,0.6932077,0.70202816,0.6911414,0.61765116,7667f29f-2144-4a3a-9c82-f48d9f0ddef9
0.1922814,0.19797708,0.19749723,0.23231748,0.2496535,0.22803007,0.24524748,0.26350662,0.23281935,0.1871245,0.15774563,0.16223404,823c9433-11d0-447c-b5ae-e17ffb3c9657
0.007204823,0.0058077667,0.0052623753,0.0050600814,0.005195329,0.0056805005,0.0070202616,0.014642491,0.2687409,1.0,0.26738316,0.014788503,0c827769-f29e-4128-8c3f-a36abe22fdbd
0.64045995,0.6192317,0.6044568,0.61515856,0.5856158,0.5962443,0.6114953,0.6196066,0.592666,0.6165023,0.6140417,0.60852647,7ef7a7e6-e07a-4fb6-919b-fbbe6797b099
0.6503042,0.6393459,0.7406417,0.7404815,0.7335154,0.765641,0.7803249,0.85558295,0.8138667,0.71905845,0.7064433,0.7455367,6e1e11e3-d83d-44ca-b7c6-a3576a24fa6f
0.47228932,0.5668976,0.7021736,0.67834604,0.5108611,0.48063385,0.48558506,0.54657894,0.6616353,0.70376545,0.61282474,0.4931576,4c9a7c8d-33f5-4e57-a01c-27b71ee1a679
0.09578971,0.10426286,0.107779086,0.10511456,0.117450856,0.10982876,0.09984592,0.10391674,0.1076685,0.11095732,0.09662371,0.088360555,8cb5e088-a95e-41a1-b3aa-898afd416a52
0.6587154,0.62303615,0.6073067,0.6289242,0.70039535,0.76963866,0.82959765,0.80313706,0.7777291,0.7304865,0.6745809,0.69052815,06ce2e7f-d9ef-477a-bc4f-95e51c94c4aa
0.30179223,0.3208005,0.34939167,0.38089627,0.38928065,0.4147565,0.4256132,0.4193624,0.39686897,0.3491522,0.31152242,0.29595542,6f68b892-2641-4341-97d3-a6b9387c6362
0.7577746,0.7868551,0.7437755,0.7200004,0.72912145,0.72448444,0.7549645,0.7822763,0.7412119,0.6813454,0.7084123,0.7667083,293a67bc-775b-4782-a1dc-5f70715d8267
0.6429808,0.57893795,0.5851459,0.59605116,0.620419,0.66971004,0.6516129,0.61990315,0.66802216,0.6218421,0.62001103,0.6550339,35d99ed5-97b2-4010-8e20-f86297b2251d
0.18845245,0.18165836,0.17877983,0.16694266,0.18416859,0.19511634,0.17452633,0.1715953,0.19409303,0.21606873,0.22126283,0.20277518,46eb7124-1c5d-4b38-a39c-ff113fc5cfab
0.26428455,0.2791241,0.25962543,0.26515582,0.2911317,0.30674055,0.3128781,0.31894085,0.31161848,0.26430982,0.2333736,0.23396382,ccbff0f5-db89-48d3-b8d5-1ff2269aa7db
0.6173089,0.627202,0.6291262,0.66505563,0.7499076,0.71989024,0.7121124,0.75579166,0.7525577,0.7191302,0.67476904,0.64482737,858ef81e-9a9e-4e90-a246-a2127ddd6d34
0.46440294,0.48670438,0.502266,0.5166263,0.5133896,0.49616623,0.4980183,0.47901985,0.46771294,0.44306907,0.43349615,0.4470023,6a92f9c5-e293-4b5c-8c84-f1f63809aac3
0.78276694,0.7462993,0.7075514,0.6860724,0.7019561,0.7311768,0.7625669,0.74653673,0.77663994,0.84008217,0.77727973,0.7335883,b9d3c810-1236-40f8-993e-d3524d753ca0
0.16796455,0.25069976,0.406825,0.49393985,0.4037943,0.35593247,0.3692395,0.32008478,0.21255213,0.12477512,0.073437795,0.090360545,0e5e3b2d-5b98-4c5a-b608-55f527cec0a4
0.78849036,0.78899884,0.77671736,0.8181659,0.8457232,0.8546064,0.8842925,0.87271726,0.859571,0.8340542,0.78644997,0.7625083,7d7ca3d5-5056-4a4a-b772-579e7f53fd4c
0.6577174,0.61698604,0.64608514,0.6406899,0.65604126,0.66030234,0.69669014,0.7357516,0.7304465,0.7333109,0.71589094,0.7099211,d2a4063c-5144-4dc8-9666-db68295a4e43
0.7278053,0.624072,0.55710465,0.49949777,0.49963665,0.541717,0.6189988,0.7161452,0.76933086,0.77279556,0.7509268,0.81622475,8adef375-316c-4ab3-8df7-a475bf867cb9
0.47381634,0.5116852,0.5452828,0.5710236,0.60595876,0.6423874,0.6737782,0.6742866,0.62645334,0.54075956,0.47331607,0.4579395,db5dbbee-23ec-4842-8f85-89f4551076c0
0.5792346,0.6152406,0.61954194,0.6078718,0.6159592,0.60866266,0.6028812,0.5901111,0.6019839,0.6508988,0.6855287,0.6632638,7fdb612c-7590-4a76-85fe-bf854756acc4
0.7002828,0.68841517,0.6832194,0.6685109,0.64494604,0.64618266,0.6687991,0.69646055,0.7128755,0.72906095,0.7198442,0.70071083,09b47d19-fa6d-4cfa-b623-e979b83fea3f
0.5045873,0.5265301,0.49769357,0.51226854,0.5830247,0.5882401,0.54957855,0.49173218,0.58275527,0.5904411,0.575928,0.595616,aacaca63-72d9-4e4d-8002-5904cbf7996b
0.19430761,0.19162491,0.17170064,0.19935845,0.2268985,0.22840396,0.23743281,0.23898682,0.229937,0.21496095,0.20495442,0.18250862,79a65823-b44a-4f24-882e-f5509004893d
0.48346364,0.48849037,0.46562427,0.51476264,0.59438175,0.5784736,0.52238834,0.51774603,0.5255676,0.52769375,0.50502425,0.4622054,1f0c118d-cd0d-4a07-8e4f-7006ef5d457c
0.41943374,0.43538412,0.46004528,0.5202009,0.5148475,0.47786602,0.48152584,0.51432717,0.5562782,0.57757914,0.50836104,0.430346,e4bbebb4-84e5-4879-a6d9-461baf8f0be4
0.6233767,0.6236155,0.6720205,0.7295123,0.7710329,0.76409495,0.7964763,0.77565885,0.7067295,0.66942734,0.63637114,0.6214926,8b49f52a-6f35-45ee-bf71-66633f940e95
0.718149,0.7141478,0.7408769,0.7255693,0.739861,0.7367197,0.8188547,0.8528769,0.7748292,0.7317337,0.69639367,0.6998785,19bbd99c-a3a7-46a8-9935-f01aa3042813
0.74741673,0.82384384,0.70913976,0.69345826,0.6927658,0.69762176,0.68582535,0.7536819,0.77768815,0.6736122,0.7481871,0.77744985,9a20d51d-629a-4bdc-9cb1-43ef5935589b
0.04140504,0.040727656,0.042316563,0.040967483,0.03910627,0.044969752,0.053182334,0.060570106,0.059674438,0.050255056,0.040840384,0.040709324,69bd43c4-1113-4a5f-a58a-a794242a5710
0.2765906,0.29973337,0.3354863,0.34024313,0.35724464,0.37070313,0.35725945,0.31382233,0.2824453,0.25550523,0.24050516,0.2437068,6362cfcc-5c1f-4d18-8160-b1ce6524a358
0.4953472,0.5280257,0.5382245,0.5202336,0.5401821,0.6239923,0.6298017,0.5310517,0.53170174,0.51417214,0.47060922,0.4644472,f860c9df-03ef-43ca-8faa-253b6c982097
0.7401656,0.72953284,0.7438273,0.7624804,0.7682696,0.7639244,0.76612824,0.75207925,0.7565934,0.7358313,0.7237617,0.72749317,32454565-5edf-4bc8-bc09-33a1736203ba
0.6530983,0.6152111,0.63812214,0.6876059,0.6657735,0.63248694,0.6864627,0.66718006,0.6740828,0.6723873,0.66779035,0.6577009,cfbb221c-c18d-49f7-bb9e-3b73e20d90a8
0.5045577,0.5082491,0.532695,0.589999,0.6429368,0.674991,0.6713224,0.66666335,0.61015064,0.5593452,0.4916587,0.4878532,e95d6818-12d5-40d2-9c81-d49beacb9de1
0.6152407,0.6351189,0.6604884,0.68697345,0.6872667,0.70193446,0.7246771,0.7032529,0.6716217,0.63657844,0.6347107,0.64063275,2d42da29-7000-4ec4-9dab-13006b9755bc
0.65165234,0.67298776,0.62668526,0.5955835,0.53758,0.5620351,0.6798583,0.70713174,0.7454992,0.74955994,0.8182221,0.74682015,deab8627-e292-446a-a3db-46196127bb0b
0.32862726,0.34116206,0.36273825,0.3835835,0.4087148,0.4292675,0.4433644,0.4490979,0.4190899,0.36808273,0.32802373,0.31320396,10fbfecd-80b1-492a-8ff5-411ff873e4f4
0.29351372,0.286813,0.30707112,0.33199543,0.32495138,0.3385285,0.39954305,0.45983708,0.41513306,0.35333273,0.32868132,0.3349479,787573f0-d37a-4c26-938c-0016b3166eb6
0.71341896,0.6604753,0.6619765,0.71139973,0.7993563,0.8571981,0.79956555,0.764282,0.7351121,0.6894668,0.68766296,0.7526412,78fd1ada-b95f-4929-878e-a35ed82a7dc7
0.5152447,0.5480396,0.6010757,0.6032084,0.6085019,0.57161134,0.56522685,0.56560147,0.5505238,0.53549445,0.6040903,0.5688338,c160d606-d36f-4b58-a2d6-37850d0e379f
0.39702544,0.3675553,0.34804896,0.35557872,0.37049982,0.3837808,0.40688732,0.40534726,0.41187528,0.41780692,0.41912577,0.41329718,8917e2d8-916c-453b-b9d5-8dd40325565f
0.506498,0.42492804,0.4024652,0.41646713,0.42943764,0.49078533,0.5358834,0.54599464,0.5207094,0.5245358,0.5410971,0.5187449,16200a20-ff1f-41a4-9786-ea787180e606
0.56388366,0.56978583,0.56552166,0.5420418,0.5180249,0.5016567,0.5681797,0.54646665,0.51631314,0.5243696,0.503959,0.5333078,6496b177-fb45-49ff-bea6-cc4704048702
0.5913377,0.6463553,0.66476417,0.67554253,0.740773,0.78929096,0.7952511,0.7530044,0.715127,0.68650186,0.6235925,0.57261443,87bb1d6d-9fd1-4f88-9cd4-6f760b06ec6a
0.7385628,0.70931166,0.7112358,0.7196825,0.7852011,0.772608,0.8210114,0.8629597,0.7617929,0.65766925,0.62112564,0.68276614,608cc4e9-4ee7-4cc2-a607-654b9b88e2b3
0.44912565,0.5099477,0.5732233,0.4693471,0.40770176,0.40536743,0.4202035,0.40636054,0.3919693,0.37644434,0.41880077,0.4866376,a5c89054-6da8-406b-a275-01e97ab971ba
0.792906,0.7736684,0.77842283,0.7635554,0.7215506,0.7008425,0.70077246,0.72682995,0.74858224,0.73856014,0.7636454,0.7774578,4161f70b-306f-4180-abbb-634ce20d662a
0.62965196,0.626617,0.6509622,0.72885334,0.7362054,0.66611,0.5875907,0.57164264,0.6177465,0.6050421,0.6511939,0.6800122,61d6607c-a461-4204-be4d-cfb4f50c4957
0.45774105,0.5117728,0.54042804,0.60521907,0.6244851,0.5762358,0.6533062,0.6361069,0.5451679,0.4435219,0.39799002,0.41377002,fe246cc3-6514-44ea-b857-39c56866c685
0.3573523,0.34142312,0.42230216,0.5005501,0.43659976,0.5066348,0.6305395,0.8527717,0.9418498,0.78740114,0.58235854,0.41211745,49f08e13-898e-47a5-9f7c-6fde4bb00fd2
0.55614513,0.5768755,0.5516762,0.48431325,0.44950393,0.4861699,0.5331397,0.49426958,0.51672226,0.6032931,0.6160196,0.54791284,b6b4441c-ebec-4ca1-95fa-17aa16ccbc95
0.18366379,0.19157608,0.1928768,0.1816727,0.1782884,0.17896478,0.17812122,0.17685607,0.17692184,0.16990325,0.17535026,0.17365047,4de5e842-1110-4dbb-be6f-994e1df25781
0.5835137,0.55124164,0.5182065,0.49918556,0.52251124,0.5079386,0.49265,0.5231781,0.51475555,0.51306427,0.5317039,0.54669887,0d266ddd-9ad0-4fa2-b8bf-ae463b5ce12b
0.7615827,0.75453365,0.73739195,0.7480989,0.68672365,0.6601137,0.66455203,0.68686074,0.64947546,0.6543095,0.713192,0.744418,bd0fe0a3-254c-4448-98ab-9077fa714ca9
0.19962516,0.21901082,0.23011251,0.25494814,0.29506245,0.3094515,0.29362705,0.2891988,0.26914868,0.24004704,0.21086378,0.19162905,7296ab90-6043-48d4-933b-4f33a042c635
